Rating,Comment,Label,SpamLabel
5,"(QC)CANIFA SUMMER SHOPPING DAYS. Tang 20-50% TOAN BO SP.Mua 4 giam them 5% tren gia da giam & nhieu QT hap dan khac(9-15/7).Link: bit.ly/cnfspd21 .LH: 18006061(0d). De tu choi, soan TC TenThuongHieu gui 1313",1,0
5,"[TB] G?i n?i m?ng ch? 100?/phút: V?i 5.000?, có 50 phút g?i n?i m?ng s? d?ng ??n 24h ngày ??ng ký. Tham gia, so?n MP5X g?i 109. Chi ti?t LH 198 (0?).",1,0
5,"[TB] N?P TH? HÔM NAY (10/07): NH?N NGAY 20% giá tr? t?t c? th? n?p. Ti?n KM s? d?ng n?i, ngo?i m?ng ??n h?t 25/07/2021. Gi?m thêm 10% khi n?p th? t?i https://vt.viettelpay.vn/kmdt301 . Chi ti?t g?i 197 b?m phím 19 (0?). Trân tr?ng.",1,0
5,"???i Cashbag ?? ???c 1??0??.?0??0??0?? vào ví khi ??ng kí thành công nha mn. ?????? hoàn ti?n khi mua hàng trên các ?ng d?ng mua s?m tr?c tuy?n nh? ????????????...v..vv
Nh?p mã gi?i thi?u c?a mình ???7??967?? ?? 2 bên ??u ???c ti?n khi mua s?m nhé mn??",1,0
5,"S?A T??I VINAMILK 100% ORGANIC  NGU?N DINH D??NG CAO C?P M? L?A CH?N CHO CON YÊU <3 

Vì con là ?i?u tuy?t v?i nh?t nên m? luôn ?u tiên l?a ch?n ngu?n dinh d??ng cao c?p ?? bé yêu c?a m? luôn vui kh?e m?i ngày <3
M? ?i, m? hãy nh? ch?n mua ngay s?n ph?m S?a t??i cao c?p Vinamilk 100% Organic cho co",1,0
5,"Quy khach duoc cong them 126 diem Viettel++ boi giao dich Tieu dung vien thong thang 05/2021. Thoi han su dung diem den 30/06/2022. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",1,0
5,"[TB] T?ng 20% giá tr? t?t c? th? n?p trong ngày 12/07. Ti?n KM s? d?ng n?i m?ng, không gi?i h?n th?i gian. ??C BI?T: gi?m thêm 3% khi n?p th? t?i https://myvt.page.link/km . CT dành riêng cho TB c?a Quý khách. LH 198 (0?).",1,0
5,San s? khó kh?n th?i d?ch b?nh! ?u ?ãi gói data: so?n Q5 g?i 999 CÓ NGAY 700MB/ngày. THÊM c? h?i TRÚNG 15 TRI?U ??NG ti?n m?t. C??c ch? 5.000?/ngày khi ?k Okara data. T? ch?i t? v?n CSKH c?a MobiFone: so?n TC g?i 9241,1,0
5,"[TB] TRON GOI TRA SAU GIA RE voi B100: 1.000p goi noi mang, 10p ngoai mang va 2GB chi voi 100.000d/thang. KM tu 50.000d - 100.000d khi dong truoc cuoc 6 - 12 thang. Tham gia, truy cap app My Viettel tai https://myvt.page.link/chuyents hoac website https://viettel.vn/chuyentrasau . DV gia han hang th",1,0
5,"10,000 QUÀ T?NG DINH D??NG MI?N PHÍ CÙNG C? H?I TRÚNG NÔI C?I CAO C?P TR? GIÁ G?N 6 TRI?U ??NG ?ANG CH? M?!
??NG KÝ NGAY: https://bit.ly/2TfP7Ql

Tin vui dành cho m? ?ây! Ch? v?i ch?a ??y 5s ??ng ký thông tin bên d??i, m? ?ã ???c tr?i nghi?m ngay dinh d??ng vàng t? Similac Mom cùng c? h?i s? h?u nhi",1,0
5,"????T?I SHOP MÌNH: FREE SHIP T? ??N 50K NHA C? NHÀ
????TH?M LAU CHÂN 3D CH?NG TR?N TR??T NH? HÌNH

THÔNG TIN S?N PH?M :
KT: 40x60CM
??M?t d??i ch?ng tr?n tr??t
??M?t trên in ho? ti?t 3D siêu cute
?CAM K?T S?N PH?M NH? HÌNH 100%
HÌNH ?NH M?U TH?M ??U ???C SHOP T? CH?P ?
??V?I NH?NG TR??NG H?P:
?THI?U",1,0
5,"(TB) Tang 15.000d vao TKC khi soan DKV gui 1591 (0d), them co hoi trung 500 TRIEU DONG tu CTKM chaohe2021.vn, nhan thuong sau 5 ngay GHTC dv Mshow. Sau KM 5.000d/ngay. LH 18001091 (0d). Tran trong cam on!",1,0
5,"Thông tin s?n ph?m: B? Th? Thao M?c Nhà Nam ROUGH CoolFit Ch?t Thun Co Giãn, N?ng ??ng Mùa Hè, 4 Màu Tr? Trung
Mã S?n Ph?m: BN03 - B? Th? Thao M?c Nhà Nam ROUGH CoolFit Ch?t Thun Co Giãn, N?ng ??ng Mùa Hè, 4 Màu Tr? Trung
-	Th??ng hi?u: ROUGH
-	Xu?t x?: Vi?t Nam
-	Màu s?c: Tr?ng - Xanh ?en - ?en",1,0
5,"Viettel TB: Goi MI5D da gia han thanh cong. Phi 5.000d/ngay co 500MB Data su dung den het 24h ngay 13/07/2021 (Luu y: Quy khach duoc bao luu luu luong con lai cua chu ky truoc). Soan KTTK de kiem tra luu luong, soan HUY MI5D de huy gia han, tin nhan gui 191. Truy cap MyViettel tai https://myvt.page",1,0
5,"Quy khach duoc cong them 155 diem Viettel++ boi giao dich Thanh toan DV vien thong  tai ViettelPay vao ngay 01/07/2021. Thoi han su dung diem den 31/07/2022. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi",1,0
5,"[QC] Tang 20% gia tri tat ca the nap tu thoi diem nhan tin nhan den het ngay 15/06/2021. DAC BIET, giam them den 10% khi nap dien thoai qua ViettelPay (chi tiet truy cap http://viettelpay.vn/1/tbttsms17/). Tien KM su dung noi mang, khong gioi han thoi gian. CT danh rieng cho TB cua Quy khach. LH 198",1,0
5,"[TB] C?C AN NINH M?NG VÀ PHÒNG CH?NG T?I PH?M S? D?NG CÔNG NGH? CAO - B? CÔNG AN ?? ngh? ng??i dân không s?n xu?t, mua bán, v?n chuy?n, tàng tr?, s? d?ng trái phép v? khí, v?t li?u n?, công c? h? tr? và ?? ch?i nguy hi?m. M?i hành vi vi ph?m s? b? x? lý nghiêm otheo quy ??nh c?a pháp lu?t.",1,0
5,"[QC] Co hoi TRUNG THUONG HON 36 TY dong. Dat ve Vietlott chi tu 10.300d. Trai nghiem tien ich tai https://viettelpay.onelink.me/2dRm/mobilott. Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",1,0
5,"[TB] DANG KY NGAY goi D2 de truy cap 2GB data toc do cao trong 24 gio chi voi 10.000d. Het dung luong tiep tuc truy cap toc do thuong. Soan D2 gui 1311. Chi tiet LH 18001091 (0d). Tu choi, soan TC gui 1311.",1,0
