Rating,Comment,Label,SpamLabel
5,"ONLINE THA GA chi 10.000d/ngay, QK co ngay 4GB DATA toc do cao. Soan DK D10 gui 345 hoac goi *345*2#. Tra cuu cac uu dai khac, QK vui long bam *092# hoac truy cap https://www.vietnamobile.com.vn/4gvnm. Tu choi QC, soan TCQC gui 123. Tran trong!",1,0
5,"[QC] Tải MIỄN PHÍ ngay những bản nhạc chờ HOT nhất: Anh Đã Sai Điều Gì (233), Đứng Sau Hạnh Phúc (234), Không Phải 2 (235). Để tải, soạn CHON <mã bài hát> gửi 9224, ví dụ: CHON 233 gửi 9224. Cước bài hát 0đ/30 ngày, cước FunRing 12.000đ/30 ngày. Truy cập http://funring.vn/ tải thêm nhiều nhạc chờ FR",1,0
5,"[TB] Hãy cùng Bắc Giang vượt qua đại dịch Covid-19: Mua đặc sản Vải thiều Bắc Giang trực tuyến, được doanh nghiệp bưu chính chuyển đến tận nhà trong 6 đến 48 giờ sau khi thu hoạch, khắp mọi miền Tổ quốc. Chi tiết tại: http://vaithieu.mic.gov.vn.",1,0
5,"CHÈ ĐỦ LOẠI 30K CHO CƯ DÂN TIỂU VƯƠNG QUỐC HÀ ĐÔNG😳❤️
Hà Đông ngày một đông chính thế nên hàng quán mở ra tấp nập! Hôm nay lưu lạc ra tận đây, mình ăn thử một quán chè ngay Hồ Văn Quán. Đi nhóm nên mình gọi đủ loại chè: tàu hũ kem trứng cacao (món best seller), chè khoai dẻo caramen, chè khoai dẻo",1,0
5,"-Tải ngay app Cashbag để được hoàn tiền nhé cả nhà. Nhớ nhập mã VBW6NW9 để nhận ngay 10k vào tài khoản nha.
-Tải app Tích Luỹ, nhập mã BUIT71 nhận ngay 20k nha.
Hàng chuẩn nha",1,0
5,"Quy khach co 59190 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3ngay hoac *098*7# de co 7GB voi 30.000d/7 ngay. De biet cac CT khac danh rieng cho Quy khach, vui long bam goi *098#. DAC BIET GIAM 20% khi mua cac goi DATA qua ung dung VIETTELPAY (Truy cap viettelpay.vn/KM1.html hoac b",1,0
4,"SHOP MÌNH CHUYÊN NHẬN ORD ĐỒ NỘI ĐỊA TRUNG, CHECK GIÁ FREE. CHỦ YẾU ĐỒ LOLITA JK MORI GIRL",1,0
5,"Máy cuộn trứng điện xúc xích 10 lỗ. Giao hàng toàn quốc nhận hàng thanh toán tiền
Giao hàng miễn phí nội thành Hà Nội. Cam kết hàng chất lượng giá cạnh tranh. LH: 0974911703",1,0
5,Tích hợp cả quy trình NV và dữ lieu: HTTT hoạch định nguồn lực doanh nghiệp là HTTT tích hợp mọi quy trình nghiệp vụ và dữ liệu trong doanh nghiệp vào 1 HT dùng chung duy nhấ,1,0
5,"[QC] LAN TỎA MY VIETTEL NHẬN LƯU LƯỢNG DATA MIỄN PHÍ. Tặng 1GB lưu lượng data để truy cập internet khi Quý khách giới thiệu bạn bè, người thân cài đặt và đăng nhập ứng dụng My Viettel tại https://myvt.page.link/1k . Lưu lượng 1GB data được cộng trong 48h, hạn sử dụng trong 30 ngày. Chi tiết LH 198 (",1,0
5,"Đồ chơi đẹp lắm shop. [TB] Ý - Anh, ai sẽ lên ngôi vô địch?
Tặng voucher giảm giá 5.000đ cho các gói xem Euro trên TV360. Dùng ngay:
1.Soạn ER15 5K gửi 191: 10K/3 ngày (giá gốc 15K) có 3GB, miễn phí xem TV360
2.Soạn ER30 5K gửi 191: 25K/7 ngày (giá gốc 30K) có 7GB, miễn phí xem TV360
Tải ứng dụng tạ",1,0
5,"😍 CÁC ANH CHị ƠI ! MỞ TÀI KHOẢN SỐ ĐẸP CỰC RẺ CHỈ TỪ GIÁ  #299K thôi !!!
📌 Tài Khoản Phong Thuỷ - Phú Quý Cả Năm !
📌 Tứ Qúy , Ngũ Quý , Cửu Quý , Sảnh Tiến , Tam Hoa , Năm Sinh... Đủ Hết
-------------------
👉 INBOX Ngay Em Gửi List Số Đẹp Cho Mình Chọn Nhé !!!
-------------------
❤ NGÂN HÀNG QUÂ",1,0
5,Nhập mã 1QWUD cho đơn hàng đầu tiên ở Loship để được giảm 10.000đ nhé. Tải Loship ngay tại đây: https://loship.vn/use-appMOMO40T7https://shopee.vn/product/96747916/1690918078?smtt=0.90597669-1625939038.9https://shopee.vn/product/96747916/7969340014?smtt=0.90597669-1625938277.9,1,0
5,"[TB] Ý  - Anh, ai sẽ lên ngôi vô địch?
Cùng xem Euro trên TV360 với các ưu đãi:
1. Soạn ER15 gửi 191: 15K/3 ngày có 3GB, miễn phí xem TV360
2. Soạn ER30 gửi 191: 30K/7 ngày có 7GB, miễn phí xem TV360
Tải ứng dụng tại https://tv360.vn/app để xem ngay. LH 198 (0đ).",1,0
5,"Vui long nhap ma OTP 914868 de xac thuc. Vi ly do bao mat, ma OTP se het han sau 3 phut. Ban khong nen chia se ma OTP voi bat ky ai.",1,0
5,"Chào quý phụ huynh và học viên, tiếp tục chương trình hỗ trợ tư vấn IELTS 1-1 ONLINE cùng giáo viên của TT ANH NGỮ GIA VIỆT trong tuần sau từ 12/7 - 18/7, quý phụ huynh và học viên đăng ký thông qua đường link bên dưới. Cám ơn ạ!",1,0
5,"Viettel TB: Tu 0-5h ngay 03/07/2021 goi V90 se duoc gia han. Phi DV 90.000d/30 ngay co 60GB (2GB/ngay), mien phi 20p/cuoc goi noi mang va 30p ngoai mang. Neu TK goc khong du, DV duoc gia han tuong ung voi TK con lai, toi thieu 50.000d (khong ap dung voi TB khong gia han du 100% phi DV trong vong 60",1,0
5,"CÁCH LÀM TRÂN CHÂU ĐƯỜNG ĐEN “PHA-KE” SIÊU TỐC, RẺ BÈO NHÈO LUÔN 

💎 Nguyên liệu
🔅 Sữa tươi hoặc thanh trùng không đường
🔅 Bánh tráng
🔅 Đường đen  👉: https://gdl.vn/1G2uhc

💎 Cách làm
✅ Nhúng bánh tráng vào nước cho mềm và cuộn thành những khoanh nhỏ. Mọi ngu",1,0
5,"[QC] Nhận 1GB tốc độ cao hoặc 5.000đ vào TKC khi soạn XNV gửi 9166 đk Amusic Star và duy trì 2 ngày. Miễn phí ngày đầu, sau KM 3.000đ/ngày. Liên hệ 9090. Từ chối QC, soạn TC NHAC gửi 9241",1,0
5,"Hồ sơ gồm 2 ảnh 3x4, 1 cmt phôt, tiền hồ sơ 450k. Nếu chưa có ảnh bên em chụp miễn phí ạ",1,0
5,"Tất Nam Zara Trơn Vớ Nam Cổ Ngắn Thời Trang Cao Cấp Chất Cotton 100% Co Giãn Thấm Hút Tốt Hàng Nhập 
Tất Nam, Tất Nam Cổ Ngắn, Vớ Nam, Vớ Nam Cổ Ngắn, Tất ZARA, Vớ ZARA, Tất Đen, Tất Khử Mùi
***************************",1,0
5,"Viettel TB: Goi ST5K da het thoi gian su dung. Quy khach tiep tuc truy cap theo goi Mobile Internet dang su dung (neu co). De biet them thong tin ve cac goi Mobile Internet khac, vui long bam goi Chi tiet LH 198 (0d). Tran trong.",1,0
5,"[TB] Chung tay đẩy lùi Covid! Nạp thẻ NGÀY HÔM NAY (10/06) để nhận KM 20% giá trị tất cả thẻ nạp. Tiền KM sử dụng nội, ngoại mạng đến hết 25/06/2021. Giảm thêm 10% khi nạp thẻ tại https://vt.viettelpay.vn/kmdt301 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",1,0
5,"(TB) MIỄN 100% PHÍ DỊCH VỤ khi thanh toán các khoản vay trả góp (FE Credit, Home Credit, OCB, Mcredit, Maritime bank...) qua VNPT Pay. Trải nghiệm giao dịch an toàn, tiện lợi, nhanh chóng tại http://bit.ly/VNPTPay_hdtc > 'Dịch vụ khác' > 'Tài chính - Bảo hiểm'. LH 18001091 (#3)",1,0
5,"(QC-VTL2) Bạn đã đủ điều kiện vay tới 50 triệu tiền mặt từ FE Credit. Trả góp từ 514,000/tháng. KHÔNG CẦN THẾ CHẤP TÀI SẢN. Chỉ yêu cầu Chứng minh thư hoặc Thẻ căn cước. Áp dụng riêng cho khách hàng nhận được tin nhắn này. Soạn TM gửi 5566 (miễn phí) để bắt đầu đăng ký. Từ chối soạn TC FE_CREDIT gửi",1,0
5,"[QC] UU DAI HET Y: TANG ban 120.000d de nap tien dien thoai Viettel TRONG 06 THANG (20.000d/thang) khi dang ky VIETTELPAY. CT danh cho TB Hoc sinh, Sinh vien. Xem chi tiet, tai ung dung va dang ky tai https://vt.viettelpay.vn/hssv1s1. Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",1,0
5,"Quy khach duoc cong them 110 diem Viettel++ boi giao dich Tieu dung vien thong thang 06/2021. Thoi han su dung diem den 31/07/2022. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",1,0
5,"Viettel TB: Goi ST5K da het thoi gian su dung. Quy khach tiep tuc truy cap theo goi Mobile Internet dang su dung (neu co). De biet them thong tin ve cac goi Mobile Internet khac, vui long bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",1,0
5,"[TB] MobiFone TANG NGAY dung luong data len den 10GB cho khach hang nap the trong ngay 07/07/2021 (dung luong data khuyen mai tuong ung theo menh gia nap the va khach hang luu y su dung dung luong data khuyen mai sau khi nhan duoc SMS thong bao cong khuyen mai thanh cong tu MobiFone, thoi gia su dun",1,0
5,"Mua Gạo lứt đen Điện Biên Dẻo Ngon giá tốt. Mua hàng qua mạng uy tín, tiện lợi. Shopee đảm bảo nhận hàng, hoặc được hoàn lại tiền Giao Hàng Miễn Phí. XEM NGAY!",1,0
5,"⚡CÂN ĐIỆN TỬ BLUETOOTH SẠC ĐIỆN CHỈ #169k⚡️
Chắc chắn là r ẻ nhất và tốt nhất nhé, e pán loại sạc điện không pán loại pin, pán pin thì r ẻ lắm ạ, mà hay phải thay pin
Chiếc cân thần kì lên cân là kết nối ngay app tiếng việt, cho biết tỷ lệ mỡ, cơ, mỡ nội tạng, tuổi sinh học...
Ưu điểm của cân này:
✅",1,0
5,"* BÍ QUYẾT SỞ HỮU LỚP MAKE UP HOÀN HẢO CHỈ 3 GIÂY CÙNG KEM CHỐNG NẮNG HEMIA HÀN QUỐC 🇰🇷

- Nếu mỗi sáng thức dậy bạn chỉ mất 3 giây nhưng đã có ngay một lớp nền căng bóng, trắng mịn hoàn hảo, làn da được bổ sung thêm độ ẩm và CÓ THỂ BẢO VỆ ĐƯỢC DA KHỎI ÁNH NẮNG MẶT TRỜI🌞 GÂY HẠI thì bạn nghĩ sao?",1,0
5,"[TB] TRON GOI TRA SAU GIA RE voi V160N: Mien phi 20p/cuoc noi mang, 60p ngoai mang, 1,5GB/ngay chi voi 160.000d/thang. KM tu 80.000d - 160.000d khi dong truoc cuoc 6 - 12 thang. Tham gia, truy cap app My Viettel tai https://myvt.page.link/chuyents hoac website https://viettel.vn/chuyentrasau . DV gi",1,0
5,"Quy khach da huy gia han goi cuoc ST5K, uu dai con lai duoc su dung den het chu ky. De tiep tuc su dung DV va lua chon goi Data phu hop, vui long truy cap https://myvt.page.link/kmdata tren My Viettel hoac bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",1,0
5,"[TB] DV Loi nhan thoai cua Viettel: Quy khach co loi nhan moi tu TB 0336421134 vao luc 11:34 26/06/2021. Voi noi dung: Alô Alô Bảo Trang ra đây lấy bánh đi. De nghe loi nhan thoai, vui long bam goi 16200 (mien phi). De gui loi nhan thoai, vui long bam goi 1620336421134 (cuoc phi 300d/1 loi nhan thoa",1,0
5,"[TB] TẶNG 20% GIÁ TRỊ TẤT CẢ THẺ NẠP trong ngày 10/07. Tiền KM sử dụng nội, ngoại mạng đến hết 25/07/2021. Giảm thêm 3% khi nạp thẻ tại https://myvt.page.link/km . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",1,0
5,"[QC] MUA HE SOI DONG - Uu dai 120.000d van dang cho ban: Hay vao Uu dai cua toi tren ViettelPay, su dung voucher nap tien dien thoai Viettel TRONG 06 THANG (20.000d/thang). CT ap dung cho TB nhan duoc tin nhan. Truy cap ViettelPay tai https://vt.viettelpay.vn/hssv2s6. Chi tiet LH 18009000 (0d). Tu c",1,0
5,CHUYÊN SỈ UNISEX - QUẦN ÁO HOT TREND - FOLLOW SHOP NGAY ĐỄ CÓ NHIỀU VOUCHER GIẢM GIÁ NHÉ,1,0
5,"[TB] Hưởng ứng lời kêu gọi của Thủ tướng Chính phủ về việc đóng góp Quỹ Vắc-xin phòng chống Covid-19, mời Quý khách truy cập http://viettel.vn/vaccine-covid-19 để tham gia ủng hộ. Chi tiết LH 198 (0đ). Trân trọng.",1,0
5,"(QC)CANIFA SUMMER SHOPPING DAYS. Tang 20-50% TOAN BO SP.Mua 4 giam them 5% tren gia da giam & nhieu QT hap dan khac(9-15/7).Link: bit.ly/cnfspd21 .LH: 18006061(0d). De tu choi, soan TC TenThuongHieu gui 1313",1,0
5,"[TB] Gọi nội mạng chỉ 100đ/phút: Với 5.000đ, có 50 phút gọi nội mạng sử dụng đến 24h ngày đăng ký. Tham gia, soạn MP5X gửi 109. Chi tiết LH 198 (0đ).",1,0
5,"[TB] NẠP THẺ HÔM NAY (10/07): NHẬN NGAY 20% giá trị tất cả thẻ nạp. Tiền KM sử dụng nội, ngoại mạng đến hết 25/07/2021. Giảm thêm 10% khi nạp thẻ tại https://vt.viettelpay.vn/kmdt301 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",1,0
5,"𝕋ải Cashbag để được 1̆̈0̆̈.͟0̆̈0̆̈0̆̈ vào ví khi đăng kí thành công nha mn. 𝔸𝕡𝕡 hoàn tiền khi mua hàng trên các ứng dụng mua sắm trực tuyến như 𝚂𝙷𝙾𝙿𝙴𝙴...v..vv
Nhập mã giới thiệu của mình ☞𝐋7𝐄967𝐁 để 2 bên đều được tiền khi mua sắm nhé mn😉",1,0
5,"SỮA TƯƠI VINAMILK 100% ORGANIC – NGUỒN DINH DƯỠNG CAO CẤP MẸ LỰA CHỌN CHO CON YÊU <3 

Vì con là điều tuyệt vời nhất nên mẹ luôn ưu tiên lựa chọn nguồn dinh dưỡng cao cấp để bé yêu của mẹ luôn vui khỏe mỗi ngày <3
Mẹ ơi, mẹ hãy nhớ chọn mua ngay sản phẩm Sữa tươi cao cấp Vinamilk 100% Organic cho co",1,0
5,"Quy khach duoc cong them 126 diem Viettel++ boi giao dich Tieu dung vien thong thang 05/2021. Thoi han su dung diem den 30/06/2022. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",1,0
5,"[TB] Tặng 20% giá trị tất cả thẻ nạp trong ngày 12/07. Tiền KM sử dụng nội mạng, không giới hạn thời gian. ĐẶC BIỆT: giảm thêm 3% khi nạp thẻ tại https://myvt.page.link/km . CT dành riêng cho TB của Quý khách. LH 198 (0đ).",1,0
5,San sẻ khó khăn thời dịch bệnh! Ưu đãi gói data: soạn Q5 gửi 999 CÓ NGAY 700MB/ngày. THÊM cơ hội TRÚNG 15 TRIỆU ĐỒNG tiền mặt. Cước chỉ 5.000đ/ngày khi đk Okara data. Từ chối tư vấn CSKH của MobiFone: soạn TC gửi 9241,1,0
5,"[TB] TRON GOI TRA SAU GIA RE voi B100: 1.000p goi noi mang, 10p ngoai mang va 2GB chi voi 100.000d/thang. KM tu 50.000d - 100.000d khi dong truoc cuoc 6 - 12 thang. Tham gia, truy cap app My Viettel tai https://myvt.page.link/chuyents hoac website https://viettel.vn/chuyentrasau . DV gia han hang th",1,0
5,"10,000 QUÀ TẶNG DINH DƯỠNG MIỄN PHÍ CÙNG CƠ HỘI TRÚNG NÔI CŨI CAO CẤP TRỊ GIÁ GẦN 6 TRIỆU ĐỒNG ĐANG CHỜ MẸ!
ĐĂNG KÝ NGAY: https://bit.ly/2TfP7Ql

Tin vui dành cho mẹ đây! Chỉ với chưa đầy 5s đăng ký thông tin bên dưới, mẹ đã được trải nghiệm ngay dinh dưỡng vàng từ Similac Mom cùng cơ hội sở hữu nhi",1,0
5,"🍀🍀TẠI SHOP MÌNH: FREE SHIP TỪ ĐƠN 50K NHA CẢ NHÀ
🍀🍀THẢM LAU CHÂN 3D CHỐNG TRƠN TRƯỢT NHƯ HÌNH

THÔNG TIN SẢN PHẨM :
KT: 40x60CM
🍀Mặt dưới chống trơn trượt
🍀Mặt trên in hoạ tiết 3D siêu cute
❌CAM KẾT SẢN PHẨM NHƯ HÌNH 100%
HÌNH ẢNH MẪU THẢM ĐỀU ĐƯỢC SHOP TỰ CHỤP Ạ
⚡️VỚI NHỮNG TRƯỜNG HỢP:
❌THIẾU",1,0
5,"(TB) Tang 15.000d vao TKC khi soan DKV gui 1591 (0d), them co hoi trung 500 TRIEU DONG tu CTKM chaohe2021.vn, nhan thuong sau 5 ngay GHTC dv Mshow. Sau KM 5.000d/ngay. LH 18001091 (0d). Tran trong cam on!",1,0
5,"Thông tin sản phẩm: Bộ Thể Thao Mặc Nhà Nam ROUGH CoolFit Chất Thun Co Giãn, Năng Động Mùa Hè, 4 Màu Trẻ Trung
Mã Sản Phẩm: BN03 - Bộ Thể Thao Mặc Nhà Nam ROUGH CoolFit Chất Thun Co Giãn, Năng Động Mùa Hè, 4 Màu Trẻ Trung
-	Thương hiệu: ROUGH
-	Xuất xứ: Việt Nam
-	Màu sắc: Trắng - Xanh đen - Đen",1,0
5,"Viettel TB: Goi MI5D da gia han thanh cong. Phi 5.000d/ngay co 500MB Data su dung den het 24h ngay 13/07/2021 (Luu y: Quy khach duoc bao luu luu luong con lai cua chu ky truoc). Soan KTTK de kiem tra luu luong, soan HUY MI5D de huy gia han, tin nhan gui 191. Truy cap MyViettel tai https://myvt.page",1,0
5,"Quy khach duoc cong them 155 diem Viettel++ boi giao dich Thanh toan DV vien thong  tai ViettelPay vao ngay 01/07/2021. Thoi han su dung diem den 31/07/2022. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi",1,0
5,"[QC] Tang 20% gia tri tat ca the nap tu thoi diem nhan tin nhan den het ngay 15/06/2021. DAC BIET, giam them den 10% khi nap dien thoai qua ViettelPay (chi tiet truy cap http://viettelpay.vn/1/tbttsms17/). Tien KM su dung noi mang, khong gioi han thoi gian. CT danh rieng cho TB cua Quy khach. LH 198",1,0
5,"[TB] CỤC AN NINH MẠNG VÀ PHÒNG CHỐNG TỘI PHẠM SỬ DỤNG CÔNG NGHỆ CAO - BỘ CÔNG AN đề nghị người dân không sản xuất, mua bán, vận chuyển, tàng trữ, sử dụng trái phép vũ khí, vật liệu nổ, công cụ hỗ trợ và đồ chơi nguy hiểm. Mọi hành vi vi phạm sẽ bị xử lý nghiêm otheo quy định của pháp luật.",1,0
5,"[QC] Co hoi TRUNG THUONG HON 36 TY dong. Dat ve Vietlott chi tu 10.300d. Trai nghiem tien ich tai https://viettelpay.onelink.me/2dRm/mobilott. Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",1,0
5,"[TB] DANG KY NGAY goi D2 de truy cap 2GB data toc do cao trong 24 gio chi voi 10.000d. Het dung luong tiep tuc truy cap toc do thuong. Soan D2 gui 1311. Chi tiet LH 18001091 (0d). Tu choi, soan TC gui 1311.",1,0
