Rating,Comment,Label,SpamLabel
5,"🔥SĂN SALE GIÁ SHOCK - MUA 1 TẶNG 1 TỪ MEDIHEAL🔥
👉FLASH SALE ĐỘC QUYỀN DUY NHẤT NGÀY 11/7 
🎁 Tặng quà độc quyền cho 500 khách hàng đầu tiên có đơn từ 59k
🎁 Voucher 03 tầng : Voucher Shopee Giảm Đến 50K Cho Đơn Hàng Từ 200K
🎁 Vô Vàn Quà Tặng 0Đ Và Deal Hấp Dẫn Khác
🎁 Mua Là Được Quà
✨ Nhận Ngay",1,0
5,Đẹp như hình ieidjjdidisisjsjwoosjdjdoakdjdjkwwkhdjdkwksjdjdkwygvghjbhhhhjkjjjhhggggggvsgywjwhhsusjajjajsgxghdjquiudjdiuudu72ihxhzlqbwbdjxbsnwmsbhxbxbsbsbksmsbsnsjlskdklapskkskslsoslslosoosod,1,3
5,"VjxufjsufjdhcgYdjxtdidfsjstgjfgfjxgcjxhxgxhxjfhsjchxhckcydydh
Hàng cũng được nhưng kh đúng màu nhưng cũng đáng tiền 
Dbfdhfififjfbcnfjdjsskndbxvvdgejwiwolwmdnxbdbdueiwiksndbdbfvfdbejejkdnf fbfnejjththriwowosknxbcxvvdhdje",1,3
5,11111111111111111111121112!;!;₫;&;&;&;&:&:₫₫;&;&;&:7:₫₫;&;&;₫;&:&:&:₫:₫:₫:&:₫:!;!;₫;&;&;&:₫:₫:₫₫;₫;₫;&;&:&3!:!;₫;&;&;&:&3₫:₫3&;&;₫,1,3
5,Ndnzjxjxj jjxjxjxjxjxj jsjzjzjxjjxj djdjdjdjdkkdkdkdkdk,1,3
5,"Xinhhhhhh xịnnnn mịnnn 🇰🇷🇰🇷💛🧡🌈
Hơi có mùi nhựa tí nhưng ko sao đựng vừa đẹp xinh xẻo
Sẽ ủng hộ shop lần sauuuu
🍑🍑🍑",1,3
5,"(TB) NHAN 10.000d vao TKC khi soan DK gui 9338 (0d) va duy tri 5 ngay lien tiep dich vu Bong da 4G tu CTKM chaohe2021.vn, tha ga doc tin tuc bong da hap dan moi ngay. Mien phi ngay dau, sau KM 3000d/ngay. LH 18001091 (0d). Tran trong cam",1,0
5,Xinh xắn,1,3
5,[TB] NẠP THẺ HÔM NAY - CÓ NGAY KHUYẾN MẠI. Tặng 20% giá trị TẤT CẢ thẻ nạp trong ngày 10/03. Tiền KM sử dụng nội mạng đến hết 25/03/2021. Giảm thêm 10% và nhận ngay 120.000đ để nạp thẻ trong 6 tháng (20.000đ/tháng) tại https://bit.ly/hssvdt302 cho TB nhận được tin nhắn. Chi tiết gọi 197 bấm phím 19,1,0
5,Bộ quần áo đẹp chất liệu vải mát Sokgxvbijbvnkhfcv. Nnjjjbbbbghhnnnbbbbbbbbhhcc,1,3
4,Để tối nay Phụ làm bài xong rồi bây giờ học phí cho cháu làm việc học,1,3
5,Rẻ đẹp giao hàng nhanh thìa vs dĩa nhìn cute xĩu mà rẻ quá trời đất lun quá nà ưng hí hí hihihihihihihihihihihihihihihihihihihihihihihihihihihihihih,1,3
5,Gchhc fj gj g vk m kh kh khgk oh yogoho ho ho ho ho hôcycyocyoxykxoyxykcykyxky,1,3
5,"thần thoại Hy Lạp, ngày xưa trên đỉnh Olympia có 12 vị thần tối cao, tượng trưng cho 12 tính cách và số mệnh khác nhau. Mỗi vị thần lại bảo hộ cho một trong 12 cung hoàng đạo. Do đó, theo quan niệm của nhiều người, bạn sinh ra trong cung hoàng đạo nào thì bạn sẽ được che chở bởi vị thần bảo trợ thu",1,3
5,Ngcnxncmvmvmcmcmccmvmvmcmcmcndndcnvnfndndncncnfnfnff,1,3
5,Ydueueueuevohvlhxohxyofoufuofoufoyfuofuofoufyofoufoyfoycoyfoufoycoyfyocoycoyfyocoycoyfuofoyfoycyocoycyocyocoyfouvu9vub tôt!,1,3
5,"Bộ 2 Nút Bấm Chơi Game Bắn Súng Pubg, Ros Dòng Cải Tiến Trên Điện Thoại, hỗ trợ các bạn chơi PUBG mobile phát huy hết khả năng của mình với 4 ngón điều khiển khi chơi trên mobile . 🕹️🕹️🕹️

👍👍👍Khi giao tranh với mục tiêu thì chúng ta đều biết là kị đứng một chỗ để bắn, chúng ra luôn muốn là chạ",1,0
5,"Nghĩ cũng buồn cười...
Là ca suỹ nhưng sợ ngta đăng clip mình hát, tự report chính clip mình hát :))))
Là nghệ suỹ nhưng comment nào chê mình thì xoá và block hết sạch kể cả là comment góp ý văn minh, lý lẽ đàng hoàng thuyết phục :))) Còn comment khen và bênh vực thì phải chạy seeding =))))))",1,3
5,"Tai nghe oke. Nhạy. Mỗi tội đang nghe thi thoảng bị dừng kb tại sao, bxnanx zkaosndnslsmxnxklsmxnxnx",1,3
5,Sp tốt chất lượng .tuyệtttttttttt vờiiiiiiiiiiiiiiiiiii,1,3
5,"Hình ảnh chỉ mang tính chất lấy xu, lúc khui hàng quên chụp lại rồi. Mà hàng ok 5*",1,3
5,ok jdjjdksjjsjhsjshhsjjsjjsjsjjsjsjjsjjsjsjjsjsjsjsjsjsjsjsjsjsjsj,1,3
5,ZnNajaksvsvskssksmmszlzsvznmznzbznzmzmznznjxgxjxkxnxbdjsjsjksndjdjdjdjdjxjncndnđjkdjwjậhhskdkdndjshạdndnbđnmxmcmcmmcfm,1,3
5,Hsjsksndbsjsksndbjsjsjsbsjsjsmsmsnsnsnnsnsnsjsnsnsmsmsnsjsjsnnsnsnsjsnsnsjsjsjsjsjsksnksksjsjsjsjsjsjsjsjsjsjsjsjsjjsjdjdjdjdjdjdj,1,3
5,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,3
5,"[TB] Euro tiếp tục nóng lên với vòng đấu loại đầy gay cấn!
Quý khách có 3GB và được miễn phí data xem Euro trên http://tv360.vn khi soạn ER15 gửi 191 (phí 15K/3 ngày)
LH 198 (0đ).",1,0
5,"Remote dùng tốt, nhìn giống hàng thật, đóng gói rốt, giá rẻ
Đkkeodnejsksnoanansidiaknsiwoensisosmsosoxjduayavaislkwosjixodkeieiidneksoooibib",1,3
5,Ig gizruxoh oh ùvijobbzkqbxkbqxoboqcnoqnxonqoxqonxoqnxonwocnwonckwnocnqocnx,1,3
5,"THAM GIA PHỎNG VẤN VỚI FINHAY 

Chào các Finhayer, 
Cảm ơn bạn đã sử dụng Finhay trong thời gian qua. Hiện tại, Finhay muốn nghe ý kiến đóng góp của bạn về một số tính năng của Finhay, và qua đó sẽ giúp đội ngũ tạo ra trải nghiệm tốt hơn tới bạn.

Hiện chúng tôi đang tìm kiếm người có thời gian rảnh",1,3
5,Như mong đợi,1,3
5,"Ảnh đẹp giá lại rẻ m in mấy lần rồi ạ. Hàng đẹp giống hình.Bạn nào hay mua sắm tren Shopee, Sendo, Lazada,...thì nên tải “Cashbag” để được hoàn % tiền.Đ.kí nhập mã giới thiệu“419L6XJ“bạn và m đều đc nhận quà nha.",1,0
5,Xnmxlxix dksns dkxk bkxm m lhdlwlwhxmslsioalwnsbc dkksns d,1,3
5,Mlemmlem mlemmlem mlemmlem mlemmlem mlemmlem mlemmlem :3,1,3
5,Thun co dãn tốttttttttttttttttttttttttttttttttttttttt,1,3
5,"Thời gian giao hàng dự kiến cho sản phẩm này là từ 7-9 ngày
  
  [Thông tin sản phẩm]
  Tên cọ: Bộ 14 cọ trang điểm màu bạc
  Thương hiệu: NOX
  Chất liệu sợi cọ: Sợi tổng hợp chất lượng cao (Sợi thực vật)
  Chất liệu cán cọ: Ống nhôm + tay cầm bằng gỗ
  Thiết kế cán: Cán dài
  Đặc điểm sản phẩm: Th",1,3
5,Hccrxecgvuvubiibbiivcyxttzeaearscyvuvibiboobnonoobboobboobibivviviuvvuvuucuvvucucuuc h h hcyxtzrzezr yu i u u y. Tt. Gh u cuuc,1,3
5,"Bộ Ba Lỗ  Hàng Minky Mom Bóng Rổ Thông Hơi Cho Bé (8-18kg)
  👉Túi zip xịn xò
Rổ rá siêu rẻ bằng 2 cốc trà sữa của mẹ hi.

 Các mẹ nhanh tay đặt hàng ạ",1,0
5,"Loại pin : Pin Energizer, Camelion alkaline
- Code : E96/LR8D425
- Size : AAAA
- Đóng gói : Vỉ 2 viên
- Volts : 1.5V
- Hạn sử dụng in trên thân pin",1,3
5,【张嘉元 涨价元 zjy iPad 雪碧 养乐多 旺仔牛奶】，我投给了“#张嘉元晚安语#”这个选项，你也快来表态吧~,1,3
5,Óoeoeoeieieiiekdkxkzkxkkxjxkzjzkzjzjzjzjzjzjzjzjzjsjsjsjkso2o1oqoqk1k1,1,3
5,"Bông tẩy trang 3 lớp Cotton Pads [Túi 222 miếng]
✅ Bông tẩy trang này dùng siêu thích luôn í, dày dặn, ít xơ mà giá lại quá bèo hihi.
✅ 100% bông tự nhiên.
✅ Có túi PP rút siêu tiện lợi và giữ vệ sinh. Miếng bông được viền xung quanh để tránh bị rách, hay xù bông.
✅ Thiết kế với 2 mặt bông vơi 2 côn",1,3
5,"Iron Finance trước đây đã từng xuất hiện trên Binance Smart Chain tuy nhiên không nhân được nhiều sự chú ý. Sự dịch chuyển protocol lên mạng Polygon vào đúng thời điểm Bitcoin sụp đổ từ 46.000$, cộng với sự tham gia của tỷ phú Mark Cuban khiến dự án trở thành tâm điểm của Polygon. Tại thời điểm đó,",1,3
5,"Giao đủ pin , tuyệt đối không được k có thể làm gì để có thể làm gì để có thể làm",1,3
5,@Nhat Dong Danh:nè :https://drive.google.com/file/d/100D8cmeT2WK0vsnA0zDZVyCaxBRaOqBM/view?usp=drivesdk đấy link thật nè@Nguyễn Hữu Nhật Linh:Nè😔 : https://viraltiktoknew2021.blogspot.com/2021/05/part1-viral-devina.html,1,3
5,Rất tiện dụng 💐💐,1,3
5,Thuê bao Quý khách vừa gửi tin nhắn hiện đang tắt máy. Hệ thống của Viettel sẽ tự động gửi lại tin nhắn cho người nhận.,1,0
5,hàngggggggg tốttttttttttttttttttttt😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😢,1,3
5,"Hình ảnh mang tính chất minh họa 
Tại săn sale nên ko ns nhìu : OK",1,3
4,"Nhận hàng đầy đủ 
Miệng ấm hơi to
Đun sôi và hạ nhiệt hơi lâu. 
Cho tạm 4* dùng ok hơn sẽ sửa sao 
Ajagajkdjdhksbsgajahgsksgsjshskjsgsjajagsjjsgsjsksgjsjsgsksjsgsksgshskvshsksjsvshksgsjsksgskshskksbsjsjsbsbsnsjsns",1,3
5,"Hình ảnh và video mang tính chất nhận xu, giao hàng nhanh, đủ hàng,  form áo rộng ngang nhưng hơi ngắn",1,3
5,"Quần đẹp lắm nha mng 

Sao đến tận bây giờ vẫn nhìu người bảo Thuý Vân ko đăg quang chỉ vì do bộ đầm hôm chug kết xu, ăn mặc trag điểm già thế Á2 còn ko xứg nhỉ? Thời buổi nào rùi còn chấm ai xứng hoa hậu hơn qua trag phục các thứ vậy? Cô nào mặc đẹp nhất auto hoa hậu à? Thấy Andrea MU2020 chưa? Bán",1,3
5,"Đẹp rẻ., - ""Con học ở đâu?""
- ""Dạ con học ở Đại học Sài Gòn""
- ""Biết bây học ở Sài Gòn rồi, nhưng đại học nào?""
- ""Dạ Đại học Sài Gòn""
- ""Học ở Sài Gòn nhưng là đại học nào? Đại học kinh tế, đại học sư phạm hay đại học luật?""
- ""Dạ cái trường đại học của con tên là 'Đại học Sài Gòn', Sài Gòn là cái",1,3
2,Xì tĩu thk tl ly ly hk hlcgl lỹhculxylxhlzgkxgkxgkxjtxtkzgkxtkx,1,3
5,"🔥 SO HOT 🔥 
THE GREAT OPPORTUNITY FOR STUDYING ABROAD WITHOUT IELTS ⚡️⚡️⚡️
 
STUDY AND INTERNSHIP IN SINGAPORE🇸🇬
6 months study + 6 month internship

Apply our program with many benefits
Diploma in Business & Sales Management
👉 GET:
- Paid Internship Starting 900SGD+++
- Affordable Course Fee",1,3
5,"Shop giao hàng nhanh. Đóng gói chắc chắn 
Xin lỗi shop vì đã bóc ra mà quên chụp hình lại. 
Kskdkckfldkcjekskckdkkekckfkvkdksjcjfjfnvnfkekkekvkvkdkskekfkkgkvvkkvkvkdkckfkfkvkfkfofofoovpfscjjvrkwkwkkfkvkfkdnsjwkeòppgvkkfkckdkakscofofoofkvkfvkckskwkfnvneoeocofkckkvrowppckvkdkskc",1,3
5,Ỉkrkfkdmejtjrjejsnfnrkemjgrjbejdnfnejrkdfnbekdmmdmekdnfnejdmjf,1,3
5,chuẩn,1,3
5,"Mik mua hộ nên ko có ảnh ạ
Nhưng thấy ship nhanh lắm vs nó cũng bảo là xịn nên mua nha mn






Army happy birthday 🎉🎂🎉💜",1,3
5,Fzusursutsutsutsjtsjtsjtsfxkvdkdtstcjhhdstdgxkljffswtdycgssseufhchdhxjcjckhgjkvkgobf,1,3
5,"Sản phẩm tốt, giả ổn, giao hàng nhanh, thank shop nhiều ạ kakakaakkakakakakakakakkakaakakakakka",1,3
5,"Hình đẹp. Chắc. Bé rất thích . Rẻ
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt
Chúc shop mua may bán đắt",1,3
5,"Nhờ lớp tráng chống thấm nước  này mà vải có những tính năng vượt trội như:
- Ít bám bẩn, dễ vệ sinh
- Không nhăn nhàu
- Có khả năng cản gió
- Chống thấm nước vượt trội
Màu sắc : nhiều màu",1,3
5,Ggggggggggttttttttttttttyyyyyyyyyyyyyyyyyyyyyyyyyyy,1,3
4,Sản phẩm Ok vvvvvvvvvvvvvvvvvvvvbbbb,1,3
5,HhhHshsjdjdjdhdhddjjdjfjfjfjfjfjfjfjfjfjfjfjfjfjfjfjfhfhfhhfhfhfhfhfhfhfhf,1,3
5,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the ",1,3
5,"❌❌❌CÂY LAU NHÀ TỰ VẮT THÔNG MINH ❌❌❌

Giá chỉ #85kk
Th

TÍNH NĂNG ƯU VIỆT:
✔ Lau kính và trần nhà
✔ Lau sàn nhà mà không phải đụng tay vào nước
✔ Lau mọi bụi bẩn trong mọi ngóc ngách góc hẹp trong nhà
THIẾT KẾ THÔNG MINH:
⚡ Có thể nghiêng 180 độ, xoay vòng 360 độ giúp luồn lách nhẹ nhàng đến các khe",1,3
5,"Đừng tranh thắng thua trong những cuộc cãi vã. Vì chỉ cần là cãi nhau thì chắc chắn ai cũng sẽ buồn.
Đừng dễ dàng nói chia tay trong mỗi lần giận dỗi. Vì lời chia tay mà nói dễ dàng quá thì tình yêu cũng dễ dàng mất đi
Đừng im lặng trong mỗi lần mình có vấn đề. Anh không hỏi, em không nói. Vì im lặn",1,3
5,"【Tai nghe】Tai nghe nhét tai có dây U19 giắc cắm 3.5mm âm thanh Hifi tích hợp micro màu macaron chất lượng cao phổ biến dành cho Android & iOS

Mô tả sản phẩm:

Phong cách tai nghe: Tai nghe có dây
 
Chất liệu: PVC

Đường kính giắc cắm: 3.5mm

Lưu ý: Bắt đầu nhanh: BẬT NGUỒN
 
Tạm dừng: Tắt nguồn",1,0
5,tốt sôsnzjxiskskskskekeksbndkslslsnsjsissknsshsolssbehiddbjsksjdjdididhsnzksisjhrizksehisoeoejsnsoakskeiwjeiejdjdkanssooeeojdjdkssnkswkksejkeosnđnkwoaódnxjeooạndkdôssjjd,1,3
3,Eacshđhjfjfshbsndjdnđjjèndhđhdhdhdhhrrhrhrhhegêgsg,1,3
5,"Tạp chí Đẹp: Tạp chí hàng đầu về thời trang, mỹ phẩm, nghệ thuật và giải trí
đẹp từ dep.com.vn
Tạp chí hàng đầu về thời trang, mỹ phẩm, nghệ thuật và giải trí Tạp chí Đẹp - Tin tức về làm đẹp, thời trang, mỹ phẩm, giải trí.",1,3
5,"Chất lượng ốp siêu xinh so với giá cả, ốp rẻ đẹp nên mua nha =)))))))))))))))))))))))))))))))",1,3
5,"Tôi đang sống ở năm 2021 hay năm 2019 vậy !!!

Môn Lý vẫn khó nhất trong các môn, Toán với Hóa có vẻ tạm ổn, nhưng tình hình khó chung. Bác Bộ nói rồi, dễ đấy nhưng dễ sai, dễ không biết làm =)))

Toán thì cú lừa, Lý Hóa thì cú tát :D :D :D",1,3
5,Niceeeeeeeeeeeee kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,3
5,May quá chọn kịp màu mình thích. Đang định mua thì sale hên ghê lalalala hihihihi. Mong là bền sạch hơn,1,3
5,"Chó vẫn gãi xoạch xoạch...................,............",1,3
1,Tiki never provided me invoice ! Very bad customer service !,1,3
5,Gagahsjsjkakahsgsggahahahahahgagagasbsbahahahahjaj,1,3
5,"Hơi mỏng :)))
Giao nhanh
Jdlehekejrhrkf
Hình ảnh mang tính chất nhận xu
Jodbekeodbdkekdbdkfkf",1,3
5,"Ok ok , hướng dẫn mình liên hệ nếu cần bảo hành phát",1,3
5,xuất sắc,1,3
5,"💥 6 THÁNG ĐẦU ĐỜI trẻ cần được tiêm/uống vắc xin gì? Lưu lại ngay và ĐỪNG QUÊN đưa con đi chủng ngừa đúng lịch Bố Mẹ nhé!

❓0-6 tháng đầu đời mẹ nên tiêm cho con vắc xin gì, vào thời gian nào? Không cần phải trăn trở và lo lắng nữa vì ĐÃ CÓ VNVC giúp Bố Mẹ điểm danh các “siêu phẩm” vắc xin mà con c",1,0
5,"Còn ai chưa có Vếp Pót điểm danh nèo ^^ : 

1.  𝐓𝐨̂̉.𝐧𝐠 𝐇.𝐨̛̣𝐩 𝐏.𝐎.𝐃.𝐒.𝐘𝐒.𝐓.𝐄.𝐌 𝐭𝐚̣𝐢 𝐕.𝐈.𝐕.𝐔.𝐕.𝐀.𝐏.𝐄 
https://m.facebook.com/vapetrungduc/posts/1533038390222874
2.  𝐓𝐨̂̉.𝐧𝐠 𝐇.𝐨̛̣𝐩 𝐕.𝐀.𝐏.𝐄 𝐭𝐚̣𝐢 𝐕.𝐈.𝐕.𝐔.𝐕.𝐀.𝐏.𝐄 
https://m.facebook.com/vapetrungduc/posts",1,3
5,Okela nhưng thảm có 1 chỗ rách nhỏ nha nhaaaaaaaaaaaaaaaaaa,1,3
5,"𝙀𝙢 𝙫𝙖𝙣 𝙙𝙚𝙥 𝙣𝙝𝙪 𝙣𝙜𝙖𝙮 𝙖𝙣𝙝 𝙢𝙖𝙩 𝙚𝙢.

#Junkoph1975.............................",1,3
5,"Siêu cute, shop giao hàng nhanh 
Chất lượng okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",1,3
